0.5656836461126006, 51.0, 0.919, 444995.15357719705, 326141.3585368704, 22, 18010487, 0, 0.2899294117647059, 0.20844509803921568, 0.2134, 0.2882176470588235
0.5784126627750337, 146.8709, 0.9702, 429947.6540336803, 157008.11689333484, 22, 18001105, 0, 0.28628203408571745, 0.2113876880988678, 0.22455707699755365, 0.27774937036540254
0.5834444444444444, 51.0, 0.9712, 420972.45346366515, 311559.0337491646, 22, 18002037, 0, 0.2979392156862745, 0.20125294117647058, 0.20375098039215686, 0.29699607843137255
0.5929480267414277, 75.0, 0.9874, 396472.8842867939, 302293.675205361, 22, 18004263, 0, 0.295816, 0.203296, 0.20527066666666666, 0.2956013333333333
0.5742034046268005, 51.0, 0.9762, 414036.81805853976, 305370.4547145045, 22, 18490774, 0, 0.293178431372549, 0.20646470588235294, 0.2063529411764706, 0.294
0.5936339522546419, 51.0, 0.9888, 397584.0842968107, 297157.26044879295, 22, 18002589, 0, 0.3007196078431373, 0.1957156862745098, 0.1983313725490196, 0.30518235294117646
1.0, 101.0, 0.0001, 0.0, 128.0, 1, 128, 128, 0.26854950495049507, 0.23029554455445544, 0.2334331683168317, 0.26724356435643565
0.4127485698719695, 101.0, 0.9314, 803829.1962302756, 148515.82026945945, 22, 19698497, 0, 0.29735148514851484, 0.20206138613861385, 0.21076881188118812, 0.28972128712871287
0.5873569482288828, 75.0, 0.9774, 403190.76744773344, 305481.9867802906, 22, 18006893, 0, 0.29600533333333334, 0.203016, 0.20447333333333334, 0.296504
0.47867702330243045, 90.0, 0.9898, 2014671.4119878837, 83024.7314271382, 20, 97958148, 0, 0.2917827777777778, 0.20709555555555556, 0.20684555555555556, 0.29192055555555557
0.9806980698069807, 75.0, 0.99845, 1706793.180480382, 33667.867270362214, 10, 169326602, 0, 0.26953133333333334, 0.23150733333333334, 0.219824, 0.279086
0.5837294727744166, 75.0, 0.9855, 399358.87914284854, 302961.97021875676, 22, 18009829, 0, 0.29512, 0.20298533333333332, 0.20574, 0.2961453333333333
0.582035494386092, 75.0, 0.2897, 1138688.3658090285, 1003403.9802847755, 22, 19122837, 32, 0.25467466666666666, 0.255808, 0.25941733333333333, 0.23007333333333332
0.5932516003037864, 75.0, 0.9817, 404805.03333896876, 303999.7979336596, 22, 18007572, 0, 0.297556, 0.20076, 0.20416666666666666, 0.29751333333333335
0.6023689665383476, 75.0, 0.87415, 366544.4104660802, 165887.27426910988, 22, 18001666, 0, 0.27941666666666665, 0.21913666666666667, 0.22729133333333335, 0.27413333333333334
0.5815643327970105, 151.0, 0.94125, 1534910.6778302828, 117128.60789815536, 22, 58194740, 0, 0.27370993377483444, 0.21743907284768213, 0.22591059602649008, 0.2826079470198675
0.593753365643511, 75.0, 0.9876, 397921.8611225695, 301881.6745114974, 22, 18002307, 0, 0.29952666666666666, 0.19897733333333334, 0.20089333333333334, 0.3005946666666667
0.9298754564097435, 75.0, 0.9987, 1152074.8141661223, 15024.731558402562, 11, 110221165, 0, 0.262996, 0.219856, 0.24414533333333333, 0.27294666666666667
0.6032921810699589, 60.0, 0.5513, 380392.5374413098, 191566.8877593076, 22, 18004105, 0, 0.2819925, 0.21514333333333333, 0.219615, 0.28324916666666666
0.5893243828497184, 75.0, 0.9841, 401760.8835370616, 303015.2257434339, 22, 18001743, 1, 0.29502, 0.202636, 0.205628, 0.296712
0.6470895327590708, 100.0, 0.8939, 400639.0721859175, 146248.62023728638, 22, 22909853, 0, 0.258721, 0.230382, 0.247944, 0.262345
0.5944798301486199, 51.0, 0.9896, 397521.9127456175, 296946.6055543733, 22, 18008138, 0, 0.29875098039215686, 0.20095294117647058, 0.2022372549019608, 0.2980549019607843
0.5932977913175933, 51.0, 0.8419, 468140.10258932074, 356283.33604887984, 22, 18012033, 0, 0.2759019607843137, 0.2301529411764706, 0.22345490196078432, 0.270443137254902
0.5940496948561464, 75.0, 0.9845, 407574.7075133463, 305813.3436748962, 22, 18000866, 0, 0.292384, 0.20671066666666665, 0.20922266666666667, 0.29167333333333334
0.8000604351329573, 150.0, 0.9662, 2007825.1047750183, 97625.10214782697, 22, 103714058, 0, 0.254533, 0.23882566666666666, 0.23454266666666668, 0.2720223333333333
0.8572578616352201, 151.0, 0.9802, 1789756.8292885209, 105520.68557038529, 20, 79036767, 0, 0.29078377483443707, 0.21534635761589405, 0.2115062913907285, 0.2822205298013245
0.6692307692307692, 100.0, 0.00475, 22185638.082532164, 6263243.009090909, 20, 134622703, 0, 0.3023335, 0.201402, 0.2021105, 0.2940565
0.6036473508147189, 75.0, 0.989, 403369.54810245073, 302496.0419686317, 22, 18002360, 0, 0.29362933333333335, 0.20636666666666667, 0.207256, 0.292704
0.6483914347781111, 154.0678, 0.9722, 2440020.9157149917, 182159.01689819613, 21, 93846971, 0, 0.28302150092361933, 0.2134430426085139, 0.21353391169342328, 0.29000154477444345
0.5788285867813003, 51.0, 0.9713, 406502.65001006535, 300978.47893999785, 22, 18099802, 0, 0.29659019607843135, 0.20336078431372548, 0.20520392156862746, 0.29482156862745096
0.9588314741633736, 75.0, 0.998, 1109017.6080430245, 15741.284455569461, 16, 110625978, 0, 0.263718, 0.24338133333333334, 0.24085733333333334, 0.251956
0.7474247424742474, 94.3001, 0.9987, 1748273.6858660656, 81361.81394533988, 20, 98957749, 0, 0.2989630976001086, 0.20165567162707146, 0.20309628515770398, 0.296284945615116
0.7504266639895593, 100.0, 0.99115, 1321120.0020098276, 36569.038289533186, 21, 85767046, 0, 0.303745, 0.183505, 0.182478, 0.3284495
0.5582104728012202, 36.0, 0.2155, 1511876.629767183, 1397739.1634961439, 22, 18003585, 0, 0.2733611111111111, 0.21194166666666667, 0.20845555555555556, 0.28491944444444445
0.5957446808510638, 125.0, 0.00275, 25295920.499082133, 14293733.894736841, 18, 109422139, 0, 0.308878, 0.190818, 0.1896672, 0.3095632
