0.9751912076611607, 150.0, 0.75715, 736268.1664058681, 178034.87590912016, 22, 24244672, 0, 0.24101966666666666, 0.26350866666666667, 0.25683266666666665, 0.23863166666666666
0.592156862745098, 50.0, 0.0269, 13414380.586827196, 9571780.669527898, 22, 76951744, 0, 0.273988, 0.23958, 0.285052, 0.20135
1.0, 51.0, 0.002, 33460874.04410748, 20469082.42857143, 9, 87634081, 0, 0.2867588235294118, 0.22452156862745098, 0.19620588235294117, 0.2924098039215686
0.8619169510807736, 28.5175, 0.8472, 2129436.2269292763, 373226.46690442227, 22, 37422843, 0, 0.23782238976067327, 0.2390497063206803, 0.24653283071798018, 0.19731393004295608
0.6423611111111112, 36.0, 0.1197, 7874829.155918155, 1570521.4376657824, 21, 101113126, 0, 0.22895833333333335, 0.21165, 0.28100833333333336, 0.27141944444444444
0.6153846153846154, 35.0, 0.0064, 35940392.27731762, 16515862.4, 14, 160818664, 0, 0.27606285714285717, 0.2105342857142857, 0.23182857142857144, 0.28155142857142856
0.6893203883495146, 48.0, 0.0239, 17193872.731713027, 8001274.880434782, 22, 98923556, 0, 0.22355625, 0.24060833333333334, 0.28108125, 0.2547479166666667
0.750386398763524, 37.0, 0.1474, 5693064.740167483, 1845858.1305031446, 22, 49881785, 0, 0.22927567567567567, 0.25086486486486487, 0.24313513513513513, 0.2767216216216216
0.9055793991416309, 51.0, 0.1487, 10429590.69540065, 2889799.7577548004, 22, 120678031, 0, 0.2007862745098039, 0.2918450980392157, 0.32376666666666665, 0.18354705882352942
0.8922155688622755, 50.0, 0.0286, 14950730.66229546, 4344855.682119206, 16, 100242144, 0, 0.264696, 0.15191, 0.279244, 0.304054
0.892992938620315, 36.0, 0.3005, 6697852.516490774, 1096891.550302364, 22, 92653034, 0, 0.21049166666666666, 0.2404361111111111, 0.3119277777777778, 0.23712222222222223
0.8666666666666667, 50.0, 0.1785, 7608469.953238425, 1492830.2264150945, 20, 107195340, 0, 0.18996, 0.31039, 0.283886, 0.201326
0.25, 49.0, 0.0005, 0.0, 0.0, 2, 0, 0, 0.23784081632653062, 0.2239122448979592, 0.2861224489795918, 0.25211836734693877
0.7394179894179894, 31.8306, 0.0788, 7722187.203263518, 2916558.674386921, 22, 74970363, 0, 0.19113683059697273, 0.24066778508730594, 0.306299598499557, 0.2618926441851552
