0.9273484497917631, 50.0, 0.8134, 1351955.414137201, 425974.71830985916, 22, 27335603, 0, 0.261854, 0.241086, 0.243672, 0.253118
0.9691194881068299, 92.0, 0.73345, 730766.6803172679, 192218.93396489273, 22, 22798220, 0, 0.2555103260869565, 0.24749076086956523, 0.23877173913043478, 0.25783260869565217
0.9794071056800181, 126.0, 0.2359, 2075814.2945365482, 599175.8837843984, 22, 25984322, 0, 0.24856349206349207, 0.2616468253968254, 0.2226154761904762, 0.26712579365079364
0.8817784631200205, 75.0, 0.39155, 3088085.1432359465, 645707.9103127423, 22, 42583040, 0, 0.28270866666666666, 0.227376, 0.265376, 0.22423133333333334
0.9743875278396437, 75.0, 0.7884, 993133.1541168174, 387374.9958112259, 22, 23009631, 0, 0.247772, 0.25910933333333336, 0.245036, 0.247988
0.9683815648445874, 74.6312, 0.8998, 1255365.8988210275, 361955.3118785273, 22, 27290446, 0, 0.27810888743581774, 0.2164027913258798, 0.22634635380377108, 0.2791419674345314
0.9762368998293931, 75.6369, 0.8985, 985283.4504583926, 20975.078096400244, 11, 60258870, 0, 0.22240467285147858, 0.2804847898314183, 0.2842475035333283, 0.2128418800876292
0.9339402603265368, 50.0, 0.7653, 665012.571254015, 208840.05576908583, 22, 23036965, 0, 0.266419, 0.238729, 0.234685, 0.260138
0.960588127631017, 101.0, 0.8684, 675905.3537746902, 168987.56075508584, 22, 23955219, 0, 0.2868123762376238, 0.21999603960396039, 0.20852128712871287, 0.28462970297029705
0.9437438820752001, 96.0, 0.88015, 596462.8826276925, 159522.999769386, 22, 19832634, 0, 0.28191770833333335, 0.21665208333333333, 0.21387291666666666, 0.2870875
0.9941537145301583, 100.0, 0.9216, 1937246.158728138, 37119.50417409918, 11, 146932428, 0, 0.227259, 0.307337, 0.2160615, 0.2490535
0.9738292011019284, 50.0, 0.744, 772118.699124889, 190628.43681887156, 22, 23592186, 0, 0.259133, 0.241565, 0.2406, 0.258417
0.9768296128849958, 75.0, 0.7952, 980071.7737569337, 392941.7310090703, 22, 23299415, 0, 0.260056, 0.249076, 0.23744933333333335, 0.252636
0.9825566590272473, 76.0, 0.8899, 1082424.5737869728, 352699.58337589377, 22, 25669017, 0, 0.25240394736842103, 0.25190921052631576, 0.24329473684210526, 0.25236315789473684
0.7719489981785064, 36.0, 0.3798, 3674605.0067251353, 939433.7712082262, 22, 46433400, 0, 0.216625, 0.2509972222222222, 0.2813833333333333, 0.25096944444444447
0.9771220742652666, 100.0, 0.83355, 650772.2968166061, 162045.8451688693, 22, 22801992, 0, 0.2806335, 0.22068, 0.2182745, 0.280164
0.9821676995067662, 75.0, 0.8821, 1012863.0436694634, 349640.209384908, 22, 28140996, 0, 0.2502893333333333, 0.255256, 0.24593733333333334, 0.24851733333333334
0.9418170740994593, 97.0, 0.6589, 796001.520235954, 208768.7302616523, 22, 21018829, 0, 0.27023505154639177, 0.2390139175257732, 0.22219536082474226, 0.268520618556701
